Ag37Al95Yb16;unknown;16-11-13;unknown;0
Ge10Rh4Tm5;unknown;15-9-14;unknown;0
GeMnTb;half_heusler;11-7-14;708.308308679293;95.4993333333333
Au2Ge2La;unknown;3-11-14;unknown;0
LiMgTi;half_heusler;4-2-1;12.0723643695015;26.3706666666667
GeMn2Zn;full_heusler;12-7-14;495.517429947637;61.9715
MgMn2Zn;full_heusler;12-7-2;2.14575012151673;49.89025
AlTi2Y;full_heusler;4-3-13;15.3135325249738;52.9055
Ge4Tb2Ti3;unknown;11-4-14;unknown;0
Er5Ge10Rh4;unknown;9-14-14;unknown;0
GaRhTm;half_heusler;15-9-13;24156.6531310476;113.854333333333
Ag250Al9Dy241;unknown;12-11-13;unknown;0
As4Ga3Mn;unknown;15-7-13;unknown;0
As2GaMn;full_heusler;15-7-13;66.2236630298173;68.62625
As4GaMn3;unknown;15-7-13;unknown;0
GeMnRh2;full_heusler;7-9-14;43982.1575846161;83.347
Al3MnY4;unknown;7-3-13;unknown;0
DyTiY;half_heusler;12-4-3;184.846590136765;99.7576666666667
GeMn2Zr;full_heusler;7-4-14;455.201037957111;68.4325
GeRu2V;full_heusler;14-5-8;2121.88029535295;81.428
GaMn2Ru;full_heusler;7-13-8;1075.45674456388;70.16725
AlMnZr2;full_heusler;7-4-13;15.2514302033529;66.092
Al12Dy3Ru4;unknown;12-8-13;unknown;0
GaMnZr2;full_heusler;7-4-13;71.0485370992058;76.77725
MnYZn2;full_heusler;12-7-3;12.0347988375989;68.651
LiTiZn;half_heusler;4-12-1;8.9402555184837;40.0623333333333
Al8As25Ga17;unknown;15-13-13;unknown;0
Al3As10Ga10;unknown;15-13-13;unknown;0
Be120Ti3V7;unknown;4-2-5;unknown;0
Be120TiV9;unknown;4-2-5;unknown;0
Al3Ti45V2;unknown;4-5-13;unknown;0
Al3BTi3;unknown;4-13-13;unknown;0
B4MoTi;unknown;4-6-13;unknown;0
VW4Y2;unknown;6-5-3;unknown;0
As4Ga3Ti;unknown;4-15-13;unknown;0
AlV2Y;full_heusler;5-3-13;23.077498117297;54.443
As8Ga7Mn;unknown;15-7-13;unknown;0
Mg45Y50Zn53;unknown;12-2-3;unknown;0
Ga2MnV;full_heusler;7-13-5;150.137752949137;61.3315
B6Mn3Rh11;unknown;7-13-9;unknown;0
GeMnVZr;off-stoichiometric;7-4-14-5;unknown;0
Ru7VZr8;unknown;4-5-8;unknown;0
Ga3Ge20La;unknown;3-14-13;unknown;0
Al5ZnZr2;unknown;12-4-13;unknown;0
AlBMo;half_heusler;6-13-13;188.243430036937;44.5806666666667
AlBW;half_heusler;6-13-13;126.685292376552;73.8773333333333
Mg475Y4Zn21;unknown;12-2-3;unknown;0
Mg925Y10Zn64;unknown;12-2-3;unknown;0
AlTiW;half_heusler;6-4-13;17.4977413419202;86.2296666666667
Be10Ti9Zr6;unknown;4-4-2;unknown;0
Er2Mg97Zn;sums-up-to-100;12-14-2;unknown;0
Mg93YZn6;sums-up-to-100;12-2-3;unknown;0
Gd6Mg959Zn35;unknown;12-10-2;unknown;0
Gd4Mg21Zn25;unknown;12-10-2;unknown;0
Be10Ti6Zr9;unknown;4-4-2;unknown;0
Mg194YZn5;unknown;12-2-3;unknown;0
GdMg10Zn;unknown;12-10-2;unknown;0
Gd4Mg50YZn5;off-stoichiometric;12-10-2-3;unknown;0
GdMgZn5;unknown;12-10-2;unknown;0
AlBRu;half_heusler;13-8-13;2214.92696576457;46.2873333333333
Al18Mg3Mn2;unknown;7-2-13;unknown;0
Al41Mg41Mn9;unknown;7-2-13;unknown;0
Mg50Y13Zn105;unknown;12-2-3;unknown;0
Mg100Y43Zn330;unknown;12-2-3;unknown;0
GdMg194Y4Zn2;off-stoichiometric;12-10-2-3;unknown;0
Mg15Y3Zn2;unknown;12-2-3;unknown;0
Mg772Y131Zn97;unknown;12-2-3;unknown;0
Mg767Y133Zn100;unknown;12-2-3;unknown;0
Al6Ge3Mn;unknown;7-14-13;unknown;0
BLiW;half_heusler;6-13-1;142.707685897118;67.1966666666667
BLaW;half_heusler;3-6-13;86.7148542990766;111.186666666667
Mg97Yb2Zn;sums-up-to-100;16-12-2;unknown;0
Mg77Yb14Zn9;sums-up-to-100;16-12-2;unknown;0
Gd9Mg85Zn6;sums-up-to-100;12-10-2;unknown;0
B200Ti39Zr61;unknown;4-4-13;unknown;0
La97TmYb2;sums-up-to-100;3-16-15;unknown;0
AgAl8Mg11;unknown;2-11-13;unknown;0
AgAl30Mg19;unknown;2-11-13;unknown;0
Al27As100Ga73;unknown;15-13-13;unknown;0
BGaV;half_heusler;13-13-5;324.098559878304;43.825
AlBV;half_heusler;13-5-13;279.748496404986;29.578
As97Bi3Ga100;unknown;15-13-15;unknown;0
As17Bi3Ga20;unknown;15-13-15;unknown;0
Al2Mg7Mn2;unknown;7-2-13;unknown;0
Al3As5Ga2;unknown;15-13-13;unknown;0
Al2Mg2Zn9;unknown;12-2-13;unknown;0
Al2LiMg;full_heusler;2-1-13;10.3738694269385;21.30225
Mg7Y2Zn11;unknown;12-2-3;unknown;0
Mg279Y69Zn652;unknown;12-2-3;unknown;0
Mg346Y87Zn568;unknown;12-2-3;unknown;0
Al3B3Mn4;unknown;7-13-13;unknown;0
Al5Ge12La3;unknown;3-14-13;unknown;0
DyMg20Zn29;unknown;12-12-2;unknown;0
DyMg16Zn33;unknown;12-12-2;unknown;0
Al2Mg9Mn2;unknown;7-2-13;unknown;0
Mg185Y2Zn13;unknown;12-2-3;unknown;0
Mg25Y17Zn58;sums-up-to-100;12-2-3;unknown;0
Al10Ti9Zr;unknown;4-4-13;unknown;0
Al6MgZn;unknown;12-2-13;unknown;0
Al3B2Ti3;unknown;4-13-13;unknown;0
GdMg5Y;unknown;10-2-3;unknown;0
Gd2Mg2Y3;unknown;10-2-3;unknown;0
Al17B6Mg3;unknown;13-2-13;unknown;0
Gd6Mg944Zn35;unknown;12-10-2;unknown;0
AlLi2Mg;full_heusler;2-1-13;24.1667518836221;16.29175
AgAlZn;half_heusler;12-11-13;229.936535219146;66.744
Al3Mg70Zn22;unknown;12-2-13;unknown;0
Mg47Y2Zn;unknown;12-2-3;unknown;0
AlMgZn5;unknown;12-2-13;unknown;0
Al33Ti35VZr345;off-stoichiometric;4-4-5-13;unknown;0
Gd125Mg4817Zn50Zr8;off-stoichiometric;12-10-4-2;unknown;0
Mg191Y6Zn3;unknown;12-2-3;unknown;0
Al4GdY;unknown;10-3-13;unknown;0
Gd15Mg479Zn5Zr;off-stoichiometric;12-10-4-2;unknown;0
Gd3Mg96Zn;sums-up-to-100;12-10-2;unknown;0
Al31Mg33Zn;unknown;12-2-13;unknown;0
Mg88Y7Zn5;sums-up-to-100;12-2-3;unknown;0
LaMg97YZn;off-stoichiometric;3-12-2-3;unknown;0
GdMg3YZn;off-stoichiometric;12-10-2-3;unknown;0
GdMg12YZn;off-stoichiometric;12-10-2-3;unknown;0
GdMg1225Zn24;unknown;12-10-2;unknown;0
Gd47Mg9683Zn270;unknown;12-10-2;unknown;0
Mg48YZn;unknown;12-2-3;unknown;0
GdMg3Zn6;unknown;12-10-2;unknown;0
GdMg12Zn;unknown;12-10-2;unknown;0
Gd18Mg971Zn10Zr;off-stoichiometric;12-10-4-2;unknown;0
Mg9521Mn49Y286Zn144;off-stoichiometric;12-7-2-3;unknown;0
Dy450Mg9383Zn150Zr17;off-stoichiometric;12-12-4-2;unknown;0
Al2MgZn12;unknown;12-2-13;unknown;0
AgGd2Mg16Y;off-stoichiometric;10-2-11-3;unknown;0
MgY2Zn;full_heusler;12-2-3;22.2153241344763;66.87425
Mg23YZn;unknown;12-2-3;unknown;0
Gd248Mg9690Zn43Zr15;off-stoichiometric;12-10-4-2;unknown;0
Mg188Mn2Y5Zn5;off-stoichiometric;12-7-2-3;unknown;0
Gd3Li4Mg92Zn;off-stoichiometric;12-10-2-1;unknown;0
Mg235Y9Zn6;unknown;12-2-3;unknown;0
AlVZr;half_heusler;4-5-13;18.0102487762196;56.3826666666667
Al3LiMg;unknown;2-1-13;unknown;0
AlBTiZr;off-stoichiometric;4-4-13-13;unknown;0
Mg858Y71Zn71;unknown;12-2-3;unknown;0
MgYZn2;full_heusler;12-2-3;13.3275081054716;60.99275
BTiZr;half_heusler;4-4-13;172.270851895584;49.967
Dy217Er32Mg9660Zn91;off-stoichiometric;12-12-14-2;unknown;0
Dy221Er68Mg9623Zn88;off-stoichiometric;12-12-14-2;unknown;0
Al15TiZr40;unknown;4-4-13;unknown;0
Ag9Al14Mg27;unknown;2-11-13;unknown;0
Gd2Mg97Zn;sums-up-to-100;12-10-2;unknown;0
Gd3Mg14Zn3;unknown;12-10-2;unknown;0
GdMgZn;half_heusler;12-10-2;33.0964622269018;82.3116666666667
GdMg6Y;unknown;10-2-3;unknown;0
Mg9Zn84Zr7;sums-up-to-100;12-4-2;unknown;0
Mg6Zn25Zr2;unknown;12-4-2;unknown;0
Mg18Zn77Zr5;sums-up-to-100;12-4-2;unknown;0
Mg496Y3Zn;unknown;12-2-3;unknown;0
Mg10YZn;unknown;12-2-3;unknown;0
Al3Gd4Mg29;unknown;10-2-13;unknown;0
Mg833Y83Zn83;unknown;12-2-3;unknown;0
Be2TiZr;full_heusler;4-4-2;101.110946285342;39.27885
Gd11Mg24Zn64;unknown;12-10-2;unknown;0
Gd20Mg19Zn81;unknown;12-10-2;unknown;0
Al40Dy17Er3;unknown;12-14-13;unknown;0
AlAs2Ga2;unknown;15-13-13;unknown;0
Gd10Mg9Mn;unknown;7-10-2;unknown;0
GaRu2V;full_heusler;13-5-8;1816.89514772076;80.70125
AlRu2V;full_heusler;5-8-13;2030.66150265654;70.016
AlGa3Ru8V4;off-stoichiometric;13-5-8-13;unknown;0
AlAu2Ti;full_heusler;4-11-13;29505.4724552197;117.19725
AlAuTi;half_heusler;4-11-13;25443.5019509674;90.6063333333333
AlAuTi2;full_heusler;4-11-13;21634.3329244947;79.9215
Al2AuTi3;unknown;4-11-13;unknown;0
Gd3Mg67Zn30;sums-up-to-100;12-10-2;unknown;0
AlRh2Y;full_heusler;9-3-13;45207.0636210477;80.427
AgAlGe;half_heusler;14-11-13;811.274444626522;69.1606666666667
Ag12Al57Ge31;sums-up-to-100;14-11-13;unknown;0
AlB14Yb;unknown;16-13-13;unknown;0
AlB14Lu;unknown;13-3-13;unknown;0
Al71B1400Y62;unknown;13-3-13;unknown;0
AlMg44Zn41;unknown;12-2-13;unknown;0
AlYZr2;full_heusler;4-3-13;22.7567318727877;74.584
Al45B2Mn55;unknown;7-13-13;unknown;0
Mg12YZn2Zr2;off-stoichiometric;12-4-2-3;unknown;0
AlMg4Zn11;unknown;12-2-13;unknown;0
Al15Ti4V;unknown;4-5-13;unknown;0
B100Mg50Ti3;unknown;4-13-2;unknown;0
MgMnTiZr;off-stoichiometric;4-7-4-2;unknown;0
Al3Ti1020Zr680;unknown;4-4-13;unknown;0
Al10Mg45Mn4;unknown;7-2-13;unknown;0
B12LuYb;unknown;16-13-3;unknown;0
MoTiVZr;off-stoichiometric;4-6-4-5;unknown;0
GeMn2Rh;full_heusler;7-9-14;25902.3482062673;71.354
As481Bi19Ga500;unknown;15-13-15;unknown;0
Mg100Y172Zn281Zr17;off-stoichiometric;12-4-2-3;unknown;0
Mg100Y383Zn303Zr17;off-stoichiometric;12-4-2-3;unknown;0
Mg100Y258Zn127Zr15;off-stoichiometric;12-4-2-3;unknown;0
Mg86Y7Zn7;sums-up-to-100;12-2-3;unknown;0
Al87Mg73Zn840;unknown;12-2-13;unknown;0
Ti4V17Zr9;unknown;4-4-5;unknown;0
Gd2Mg3WZn3;off-stoichiometric;6-12-10-2;unknown;0
GeMnRu2;full_heusler;7-14-8;2093.26777882247;82.427
AlB2Mg;full_heusler;13-2-13;651.95828548699;18.22675
Gd2Mg33Zn15;unknown;12-10-2;unknown;0
B20Ru7W3;unknown;6-13-8;unknown;0
AlGe3Li3;unknown;14-1-13;unknown;0
AlMg3Zn;unknown;12-2-13;unknown;0
Al9Mg41Zn9;unknown;12-2-13;unknown;0
Ag5Gd2Y3;unknown;10-11-3;unknown;0
B4ErRh4;unknown;13-9-14;unknown;0
Al61Mn14Ti25;sums-up-to-100;4-7-13;unknown;0
Al59Mn14Ti27;sums-up-to-100;4-7-13;unknown;0
Al57Mn14Ti29;sums-up-to-100;4-7-13;unknown;0
Al8ErMn4;unknown;7-14-13;unknown;0
Al39As50Ga11;sums-up-to-100;15-13-13;unknown;0
Al49Mg64Zn49;unknown;12-2-13;unknown;0
Al17Mg32Zn32;unknown;12-2-13;unknown;0
Al7Mg32Zn42;unknown;12-2-13;unknown;0
Al30TiV4Zr5;off-stoichiometric;4-4-5-13;unknown;0
Al66Mn9Ti25;sums-up-to-100;4-7-13;unknown;0
Al2ErY;full_heusler;14-3-13;56.6357982781414;77.5325
Al400ErY199;unknown;14-3-13;unknown;0
Be4Ti5Zr;unknown;4-4-2;unknown;0
BMoRu;half_heusler;6-13-8;1486.47030986864;69.2766666666667
BeTiZr;half_heusler;4-4-2;60.7431836044056;49.3677333333333
Al23Ru11Ti16;unknown;4-8-13;unknown;0
Al23Rh11Ti16;unknown;4-9-13;unknown;0
Mn14Ti9Zr;unknown;4-7-4;unknown;0
DyGe2Ru2;unknown;12-14-8;unknown;0
AlLiMgZn;off-stoichiometric;12-2-1-13;unknown;0
Al67Mn8Ti25;sums-up-to-100;4-7-13;unknown;0
Mn2Ti5V8;unknown;4-7-5;unknown;0
Er3Ga2GeMn3;off-stoichiometric;7-14-13-14;unknown;0
Ga2Gd3GeMn3;off-stoichiometric;7-10-14-13;unknown;0
Ga2GeMn3Y3;off-stoichiometric;7-14-13-3;unknown;0
Ga2GeMn3Tb3;off-stoichiometric;11-7-14-13;unknown;0
Dy3Ga2GeMn3;off-stoichiometric;12-7-14-13;unknown;0
Al5Mg11Zn4;unknown;12-2-13;unknown;0
Mn2TiV;full_heusler;4-7-5;6.86364084625153;52.17125
Ag6Ga9Lu5;unknown;13-11-3;unknown;0
Gd2Mg3Y3;unknown;10-2-3;unknown;0
B400Mo169Zr7;unknown;6-4-13;unknown;0
GdMg193Y4Zn2;off-stoichiometric;12-10-2-3;unknown;0
Mg97YZn2;sums-up-to-100;12-2-3;unknown;0
DyMg12Zn;unknown;12-12-2;unknown;0
Dy2Mg3Zn3;unknown;12-12-2;unknown;0
AlMg710Zn289;unknown;12-2-13;unknown;0
Al14Mg175Zn61;unknown;12-2-13;unknown;0
AlBeZr;half_heusler;4-2-13;69.7828588991198;42.4060666666667
MgYZn3;unknown;12-2-3;unknown;0
Al8GdMn4;unknown;7-10-13;unknown;0
Al61Ga30Mn109;unknown;7-13-13;unknown;0
MgZnZr;half_heusler;12-4-2;11.9445515701264;60.303
Al10Ru2Tb;unknown;11-8-13;unknown;0
MoTiY;half_heusler;4-6-3;19.0721074840046;77.5743333333333
AlMnZn;half_heusler;12-7-13;2.18132477936185;49.1
Al136Mn35Zn29;unknown;12-7-13;unknown;0
AlLi3Mg3Zn;off-stoichiometric;12-2-1-13;unknown;0
AlErMgZr;off-stoichiometric;4-14-2-13;unknown;0
Al3ErZr;unknown;4-14-13;unknown;0
AlTmZn;half_heusler;12-15-13;3685.98532033128;87.0973333333333
AgAlTm;half_heusler;15-11-13;3320.70914116044;101.260666666667
Gd11Mg29Zn60;sums-up-to-100;12-10-2;unknown;0
Gd8Mg7Zn35;unknown;12-10-2;unknown;0
Al12Mg32Zn37;unknown;12-2-13;unknown;0
Al89B7Be2Mn2;off-stoichiometric;7-13-2-13;unknown;0
AlBBe;half_heusler;13-2-13;654.950949273783;15.6014
La2Mg17Zn21;unknown;3-12-2;unknown;0
GaVZn2;full_heusler;12-13-5;76.498733857015;62.85625
AuGeTm;half_heusler;15-11-14;18245.4309853374;146.176666666667
Al4As25Ga21;unknown;15-13-13;unknown;0
AgAuMn;half_heusler;7-11-11;19350.1011146318;119.926
Ga2LaZn2;unknown;3-12-13;unknown;0
GaGd6Mn3;unknown;7-10-13;unknown;0
B4MoY;unknown;6-13-3;unknown;0
Ag2Ge2Yb;unknown;16-14-11;unknown;0
Gd1000Tm7Yb200;unknown;16-15-10;unknown;0
As17Ge3Zr10;unknown;15-4-14;unknown;0
Mg950Y7Zn43;unknown;12-2-3;unknown;0
Al43Er6V4;unknown;14-5-13;unknown;0
Al51La4W7;unknown;3-6-13;unknown;0
Al51La4Mo7;unknown;3-6-13;unknown;0
GdTmY;half_heusler;15-10-3;2345.81298232174;138.362
Al12As25Ga13;unknown;15-13-13;unknown;0
Al9As50Ga41;sums-up-to-100;15-13-13;unknown;0
Al2As5Ga5;unknown;15-13-13;unknown;0
Al7As10Ga10;unknown;15-13-13;unknown;0
Al20Er3La7;unknown;3-14-13;unknown;0
B45Mo123Ru82;unknown;6-13-8;unknown;0
Ag10GdLa9;unknown;3-10-11;unknown;0
AsGaV2;full_heusler;15-13-5;81.4190951977252;61.63225
Al8Mn4Tb;unknown;11-7-13;unknown;0
Al37Au48Yb15;sums-up-to-100;16-11-13;unknown;0
As3Ga3V2;unknown;15-13-5;unknown;0
AlMnRh2;full_heusler;7-9-13;50534.2213843748;71.935
GaMnRh2;full_heusler;7-9-13;44052.4705390628;82.62025
AlRh2Ti;full_heusler;4-9-13;51807.5709351941;70.16725
GaRh2Ti;full_heusler;4-9-13;45015.8213471754;80.8525
As24LaRh8;unknown;3-15-9;unknown;0
Mg21Y4Zn25;unknown;12-2-3;unknown;0
Mn75Ti50V31;unknown;4-7-5;unknown;0
As2BeGe;full_heusler;15-14-2;559.790420768063;57.87155
MgY2Zn3;unknown;12-2-3;unknown;0
Mg50Y190Zn150Zr9;off-stoichiometric;12-4-2-3;unknown;0
GeRu2Ti;full_heusler;4-14-8;2139.33739307643;80.65925
AlMnRu2;full_heusler;7-8-13;1998.7342150954;71.015
GaMnRu2;full_heusler;7-13-8;1791.75735759682;81.70025
AlRu2Ti;full_heusler;4-8-13;2049.98287589038;69.24725
AlRu2Zr;full_heusler;4-8-13;1778.06791032196;80.0865
BiMnTi;half_heusler;4-7-15;7.24002472857899;103.928333333333
Al12Ru4Tb3;unknown;11-8-13;unknown;0
Mg953Y27Zn20;unknown;12-2-3;unknown;0
B20Mg4Ti;unknown;4-13-2;unknown;0
B20Mg9Ti;unknown;4-13-2;unknown;0
AgAlEr;half_heusler;14-11-13;200.187853246478;100.704
AlAs73Ga72;unknown;15-13-13;unknown;0
AlAs8Ga7;unknown;15-13-13;unknown;0
Mg43Y4Zn3;unknown;12-2-3;unknown;0
Mg89Y8Zn3;sums-up-to-100;12-2-3;unknown;0
Al10Mn2Y;unknown;7-3-13;unknown;0
AlTi2Zr;full_heusler;4-4-13;10.8442543703842;53.485
AgAlMg;half_heusler;2-11-13;288.527797834842;53.0523333333333
Al27Mg36Zn37;sums-up-to-100;12-2-13;unknown;0
Mo5WZr8;unknown;6-6-4;unknown;0
AgAlYb;half_heusler;16-11-13;975.723490980896;102.634
AsGaGe2;full_heusler;15-14-13;906.722473223987;72.47625
AlVZn;half_heusler;12-5-13;8.90450427064143;47.768
AsGaZn;half_heusler;12-15-13;86.2992815141055;70.0083333333333
Al7B10Ti470;unknown;4-13-13;unknown;0
Al32Mg49Zn49;unknown;12-2-13;unknown;0
Al3Ga3Mg14;unknown;13-2-13;unknown;0
AlLa6Mg22;unknown;3-2-13;unknown;0
Al71La50Mg29;unknown;3-2-13;unknown;0
Al199La600Mg2101;unknown;3-2-13;unknown;0
Ag9Ga75Gd25;unknown;10-13-11;unknown;0
Ag14Ga41Gd15;unknown;10-13-11;unknown;0
Ag7Ga33Gd20;unknown;10-13-11;unknown;0
Er93Mg53Zn354;unknown;12-14-2;unknown;0
Ge6Mn6Y;unknown;7-14-3;unknown;0
Ge6LuMn6;unknown;7-14-3;unknown;0
Ge6Tb4Zn5;unknown;11-12-14;unknown;0
Mn9Ti10V11;unknown;4-7-5;unknown;0
AgAlDy;half_heusler;12-11-13;330.124446178267;99.1173333333333
AsRuZr;half_heusler;15-4-8;1069.78912071133;89.072
As2Mn2Yb;unknown;16-15-7;unknown;0
As500Ga487Mn13;unknown;15-7-13;unknown;0
Al12TiZr3;unknown;4-4-13;unknown;0
Al12Ti3Zr;unknown;4-4-13;unknown;0
Al100Ti9Zr25;unknown;4-4-13;unknown;0
GaGeMn;half_heusler;7-14-13;711.604463558905;65.7636666666667
AlGeMn;half_heusler;7-14-13;793.306380718214;51.5166666666667
Mn11Ti4V9Zr6;off-stoichiometric;4-7-4-5;unknown;0
MnTiV3;unknown;4-7-5;unknown;0
AgGaTb;half_heusler;11-13-11;427.99220380182;112.174333333333
Ge6Mn6Tm;unknown;15-7-14;unknown;0
Al6B7Mo7;unknown;6-13-13;unknown;0
AlGe6La2;unknown;3-14-13;unknown;0
LiMnZn;half_heusler;12-7-1;7.95420971569567;42.4193333333333
Ge20La3Mn20Y7;off-stoichiometric;3-7-14-3;unknown;0
Ge2Mn2Y;unknown;7-14-3;unknown;0
Al11Mn3Zn2;unknown;12-7-13;unknown;0
AgGa2Yb;full_heusler;16-13-11;799.422438541652;105.0915
AgBiYb;half_heusler;16-11-15;617.201726474791;163.3
AuBiYb;half_heusler;16-11-15;12387.4915713299;193
ErGe6Mn6;unknown;7-14-14;unknown;0
AuGa3Gd;unknown;10-11-13;unknown;0
AlB14Mg6;unknown;13-2-13;unknown;0
Mg10Y7Zn43;unknown;12-2-3;unknown;0
Ag25Ga21Yb10;unknown;16-13-11;unknown;0
Al34Au51Yb15;sums-up-to-100;16-11-13;unknown;0
Mn2TiV2Zr;off-stoichiometric;4-7-4-5;unknown;0
Al3Mg10Zn7;unknown;12-2-13;unknown;0
GdGeRh;half_heusler;10-9-14;22238.3157020944;110.93
Al39GeMn10;unknown;7-14-13;unknown;0
AsGaGe;half_heusler;15-14-13;646.228045564377;72.425
AgDyGa;half_heusler;12-13-11;340.938565039563;113.364333333333
AlMgV;half_heusler;2-5-13;11.3139860509249;34.0763333333333
Dy9Mg188Zn3;unknown;12-12-2;unknown;0
DyMg8Zn;unknown;12-12-2;unknown;0
Mn100Ti47V46;unknown;4-7-5;unknown;0
Mn100Ti50V51;unknown;4-7-5;unknown;0
Al24Mn5Zn;unknown;12-7-13;unknown;0
Al9Mn2Zn;unknown;12-7-13;unknown;0
Al15Be2Mn3;unknown;7-2-13;unknown;0
Mg88Ti5Y7;sums-up-to-100;4-2-3;unknown;0
Ag2MgZn;full_heusler;12-2-11;300.783807481378;76.35625
Gd9Ge10Ti10;unknown;4-10-14;unknown;0
Gd10Ge10Ti9;unknown;4-10-14;unknown;0
Gd20Ge20Mo3Ti17;off-stoichiometric;4-6-10-14;unknown;0
Gd10Ge9Ti10;unknown;4-10-14;unknown;0
Gd10Ge10Ti7V3;off-stoichiometric;4-10-14-5;unknown;0
Gd10Ge10Mn3Ti7;off-stoichiometric;4-7-10-14;unknown;0
Ge20Mo3Tb20Ti17;off-stoichiometric;11-4-6-14;unknown;0
Dy20Ge20Mo3Ti17;off-stoichiometric;12-4-6-14;unknown;0
Er20Ge20Mo3Ti17;off-stoichiometric;4-6-14-14;unknown;0
Ge20Mo3Ti17Tm20;off-stoichiometric;4-6-15-14;unknown;0
Lu20Mo3Ti17;unknown;4-6-3;unknown;0
AgAlGd;half_heusler;10-11-13;184.260281750895;97.3673333333333
GeLuRu;half_heusler;14-8-3;4057.66432443285;116.223333333333
Ge6Lu4Ru7;unknown;14-8-3;unknown;0
GeLuRh;half_heusler;9-14-3;23968.6857151008;116.836666666667
Ge13Lu3Rh4;unknown;9-14-3;unknown;0
GaGe29Mn30Tm5;off-stoichiometric;15-7-14-13;unknown;0
GaGe5Mn6Tm;off-stoichiometric;15-7-14-13;unknown;0
Ga3Ge27Mn30Tb5;off-stoichiometric;11-7-14-13;unknown;0
As333Ga316Mn18;unknown;15-7-13;unknown;0
Al75Ga19Gd25;unknown;10-13-13;unknown;0
Al2Ga2Gd;unknown;10-13-13;unknown;0
GeMnYb;half_heusler;16-7-14;1254.4643461802;100.206
AlGdMg;half_heusler;10-2-13;38.6031026628368;69.5123333333333
GaGdMg;half_heusler;10-13-2;102.825676342537;83.7593333333333
Al2Mg141Zn;unknown;12-2-13;unknown;0
Al4Mg139Zn;unknown;12-2-13;unknown;0
Al8Mg135Zn;unknown;12-2-13;unknown;0
AlMg142Zn;unknown;12-2-13;unknown;0
AlMg141Zn2;unknown;12-2-13;unknown;0
Ga2La3Ru2;unknown;3-13-8;unknown;0
Ag2Al7Y3;unknown;11-3-13;unknown;0
Ag3Al7Y5;unknown;11-3-13;unknown;0
Ge4La3Rh4;unknown;3-9-14;unknown;0
Mg127Y5Zn68;unknown;12-2-3;unknown;0
Ag97Al233Y40;unknown;11-3-13;unknown;0
Ag3Al19Y6;unknown;11-3-13;unknown;0
Ag26Al34Y5;unknown;11-3-13;unknown;0
Ag83Al87Y18;unknown;11-3-13;unknown;0
Ag25Al27Y10;unknown;11-3-13;unknown;0
Ag12Al13Dy5;unknown;12-11-13;unknown;0
Ag23Al87Dy30;unknown;12-11-13;unknown;0
Ge6Mn6Zr;unknown;7-4-14;unknown;0
Al51Mn2Ti47;sums-up-to-100;4-7-13;unknown;0
Al120Mn29Zn10;unknown;12-7-13;unknown;0
Al43Dy6Ti4;unknown;12-4-13;unknown;0
Mo68V23W9;sums-up-to-100;6-6-5;unknown;0
Gd37Ge80La3Mn80;off-stoichiometric;3-7-10-14;unknown;0
Al3Mn97Y50;unknown;7-3-13;unknown;0
DyGaMn;half_heusler;12-7-13;244.571777574253;95.7203333333333
GaMnTb;half_heusler;11-7-13;346.660779855496;94.5303333333333
GaGdMn;half_heusler;7-10-13;91.8414276846239;93.9703333333333
Er2Mg5Zn13;unknown;12-14-2;unknown;0
Al51As100Ga49;unknown;15-13-13;unknown;0
BBeMg;half_heusler;13-2-2;694.753378868362;14.7090666666667
AlMnV2;full_heusler;7-5-13;12.3417915823377;45.951
AlBiMn;half_heusler;7-15-13;7.35208298384325;96.9666666666667
Al27AsGa73;unknown;15-13-13;unknown;0
ErGe2Mn2;unknown;7-14-14;unknown;0
AgB20Mg9;unknown;13-2-11;unknown;0
AlDy2Ga3;unknown;12-13-13;unknown;0
AlDyGa;half_heusler;12-13-13;270.732168438109;86.4016666666667
Al2Mg2Mn;unknown;7-2-13;unknown;0
Gd5Mg24Y5Zn5;off-stoichiometric;12-10-2-3;unknown;0
Al77Rh15Ru8;sums-up-to-100;9-8-13;unknown;0
AsBi3Ga4;unknown;15-13-15;unknown;0
Al30Dy7Zr3;unknown;12-4-13;unknown;0
Ti5YZr40;unknown;4-4-3;unknown;0
AlGdMn;half_heusler;7-10-13;33.881563908517;79.7233333333333
AlAsB;half_heusler;15-13-13;211.903610199265;37.5713333333333
AlDyGe;half_heusler;12-14-13;666.868240752045;87.3706666666667
Al3Dy2Ge4;unknown;12-14-13;unknown;0
AlDy2Ge3;unknown;12-14-13;unknown;0
AlDy2Ge2;unknown;12-14-13;unknown;0
Al33Dy100Ge200;unknown;12-14-13;unknown;0
AlDy2Ge6;unknown;12-14-13;unknown;0
Al2DyGe2;unknown;12-14-13;unknown;0
AlDy3Ge3;unknown;12-14-13;unknown;0
La10Mg7Zn3;unknown;3-12-2;unknown;0
B5GeZr7;unknown;4-13-14;unknown;0
Gd3Mg195Zn2;unknown;12-10-2;unknown;0
BiMnY;half_heusler;7-15-3;14.0359717592907;117.608
Al3GeMn;unknown;7-14-13;unknown;0
BErRh3;unknown;13-9-14;unknown;0
As25Ga22Mn3;unknown;15-7-13;unknown;0
B20Mg9Zr;unknown;4-13-2;unknown;0
GeTi2V;full_heusler;4-14-5;564.713011682307;54.8265
Dy7Mn20Y3;unknown;12-7-3;unknown;0
